Primarily applies to the private sector,BERT_topic0,BERT_topic1,BERT_topic2,BERT_topic3,BERT_topic4,BERT_topic5,BERT_topic6,BERT_topic7,Authority_blue_state,Authority_federal_legislative,Authority_purple_state,Authority_red_state,enacted_binary,months_after_2019_02_11
0,0.3298885636055509,0.0495121236901082,0.0750345489555904,0.0291015823472921,0.0427762312587172,0.1061320887897986,0.0432946735106145,0.0907849160634236,0,1,0,0,0,57
0,1.7661111047861567e-308,9.461790673482406e-309,1.128529059067571e-308,1.1249318974357557e-308,2.048796476460196e-308,1.390350510592202e-308,1.0,2.009847354146133e-308,0,1,0,0,0,51
0,8.454983502899213e-309,7.018230066048516e-309,6.289338129125107e-309,1.0,2.038601680232556e-308,8.055100018563307e-309,1.11808796585675e-308,1.3147743399450513e-308,0,1,0,0,0,62
1,0.0484451914823037,0.0375197106397143,0.0353095588767698,0.4535789716485771,0.1343791949050653,0.044852791070036,0.0681745216351355,0.0783613681253298,0,1,0,0,0,61
1,0.0474733240373915,0.0319988199543245,0.0311414499570173,0.0652676458238436,0.5057806345485732,0.0449803709384199,0.06927703989847,0.1096628892697022,0,1,0,0,0,64
0,0.1648652981996902,0.0500301924420403,0.08055301373366,0.0484517582657679,0.0910869776178399,0.1111421394154759,0.0724757422986258,0.1552755007984471,0,1,0,0,0,62
1,0.0509574781156947,0.0308592237567917,0.0313755391732559,0.0543743456177239,0.4209896476792691,0.0459542954776236,0.0711115731445898,0.146154064233047,0,1,0,0,0,57
1,0.0287340065755127,0.0247988911033161,0.0211992218749125,0.4020794274204624,0.0708538662219455,0.0281139088045243,0.0369557931766369,0.046137486983832,0,1,0,0,0,65
1,0.0492562532407499,0.0380971065531784,0.036107424707329,0.4489490687927391,0.1350390460244459,0.0455127128631041,0.0687856974748455,0.0788739987265396,0,1,0,0,0,66
0,0.1011913637807527,0.0361699245334526,0.0319503446771419,0.0229510414570499,0.0400120671020276,0.0791925916891184,0.031928341930668,0.6082162929517939,0,1,0,0,0,65
0,1.0,1.2564574764798783e-308,1.5527096915798364e-308,8.48333729451537e-309,1.3471732291370697e-308,2.6146164987868296e-308,1.3804282835486566e-308,3.5541197488650616e-308,0,1,0,0,0,54
0,0.042410500777827,0.0267754353440896,0.0266387285750351,0.0519255375968169,0.6203978665851648,0.0379123979825466,0.0567344506044257,0.1047777456461574,0,1,0,0,0,60
0,0.1579715306225595,0.0537929653802869,0.0985979215100497,0.0509504794661866,0.0929838958046628,0.1383865831261825,0.0763423214949787,0.1495381191279991,0,1,0,0,0,52
0,2.701052642911052e-308,1.6268615799132274e-308,2.452136813643339e-308,9.335615861463237e-309,1.4321512901081936e-308,1.0,1.3249220849984776e-308,3.044510144239858e-308,0,1,0,0,0,55
0,0.1302737134847711,0.072440195158369,0.0678270409911309,0.0374605937499162,0.0600677000185341,0.3705111875034375,0.0576168194058842,0.1881940700976891,0,1,0,0,0,64
0,0.0321721496389173,0.0183578604504055,0.8063645984178082,0.0139092266328297,0.0196526851121636,0.0358297761503221,0.0215162352992715,0.024959519668245,0,1,0,0,0,51
0,0.1506361171067379,0.1290317899032587,0.0825613535334443,0.0480873011869127,0.0720491640919807,0.2550846409437514,0.0685991636354893,0.1783417900081569,0,1,0,0,0,53
0,0.2147412370904311,0.0628717412370186,0.1041963933113349,0.0408223765863356,0.0583170991076914,0.1099659055567244,0.0634840635419436,0.1010585442930744,0,1,0,0,0,59
0,0.6436318584891242,0.0324891921429356,0.0567844414633123,0.0211412470275755,0.0315927158354604,0.0696292880832237,0.031508003328015,0.0662805974082508,0,1,0,0,0,51
0,0.6556928994099445,0.0358603509498298,0.0565886960836374,0.0231301969634172,0.0351209676144976,0.0772399518196399,0.0357335578099102,0.0783587644520717,0,1,0,0,0,51
0,0.744075277771992,0.0183452423278047,0.020866050707431,0.013766383781872,0.0225946114740027,0.0321336594431287,0.0235402062789455,0.051706820343874,0,1,0,0,0,56
0,1.5456770732570597e-308,9.46020082850136e-309,1.0598234389045156e-308,1.973117692882494e-308,1.0,1.3820496654772052e-308,2.5454441648737224e-308,3.3821141026432355e-308,0,1,0,0,0,52
0,0.0285272439524552,0.0248510669877343,0.0210807846807351,0.3950082550748718,0.0686154032611872,0.0280324996132801,0.0363581512074271,0.0455843427755373,0,1,0,0,0,63
0,0.1663869309677836,0.1082887495029624,0.0782336442548214,0.0450024633508888,0.0686294490589542,0.2638174524971111,0.0652165222086991,0.1888161085685114,0,1,0,0,0,63
0,0.081871889585799,0.0413636989206386,0.3797998942841678,0.0292645915751583,0.0449238507588817,0.1183227011543885,0.0500348790452353,0.0668922348870324,0,1,0,0,0,63
0,0.5137206636121099,0.0269833043515557,0.0406622392386535,0.0205827820486851,0.0337116961354205,0.058389430883815,0.032110294709521,0.0850282894230601,0,1,0,0,0,63
0,0.2655746530650355,0.0372218964706768,0.0437283352157681,0.0304682627261581,0.0554819384366071,0.0713889605958577,0.0523113594585321,0.1866446902918946,0,1,0,0,0,61
0,0.062558313711269,0.0337309821465337,0.5460470782073544,0.0258918004093485,0.0370485842992664,0.0668749061459372,0.0423479460195954,0.0473487053762009,0,1,0,0,0,61
0,1.5424274366931285e-308,8.728194711985044e-309,1.1398824931345923e-308,1.1611129626056077e-308,2.2299383142028877e-308,1.299468268977799e-308,1.0,1.9381954644154695e-308,0,1,0,0,0,61
0,1.4637912902741917e-308,8.22601039290774e-309,1.0,6.14097010221245e-309,8.790313321780723e-309,1.672192093954553e-308,9.588055130242645e-309,1.1377579209651965e-308,0,1,0,0,0,61
0,8.425130774778346e-309,7.20957375402483e-309,6.27323023141214e-309,1.0,1.903750684720434e-308,8.152489660586977e-309,1.115692916149272e-308,1.2965613344499586e-308,0,1,0,0,0,64
0,1.699088309185648e-308,9.303999116938966e-309,1.0975853077684416e-308,1.1273502500676413e-308,2.009000626192892e-308,1.342265136937111e-308,1.0,1.9348450772229633e-308,0,1,0,0,0,63
0,0.1510172680850399,0.0512588502209004,0.0846742989726424,0.0511149993711516,0.097810205052206,0.1180631238925075,0.0770542289484702,0.1620849078489559,0,1,0,0,0,49
0,0.0555732592271773,0.0303898621389329,0.6172958290558755,0.0233488972463648,0.0332774072922525,0.0595370320964862,0.0378422722030911,0.0422903846459499,0,1,0,0,0,53
0,1.723847089167998e-308,8.92326641623021e-309,1.0,6.635790422222074e-309,9.802054487802938e-309,2.1449917468039877e-308,1.0995398263308385e-308,1.3376272729415217e-308,0,1,0,0,0,53
0,0.0428261269500286,0.028439028498121,0.0296098981369372,0.0854407685198764,0.599380871151935,0.0389741815324136,0.0616256353802863,0.0910641203090741,0,0,0,0,1,60
0,0.0543282550577611,0.0294315603744522,0.0388120748468201,0.0409259851456046,0.1037980496143242,0.0462481342311587,0.3194918994878071,0.0867876000312659,0,0,0,0,1,63
0,0.047860890550077,0.0258479445834043,0.0339296354165889,0.0350358264910693,0.0810181145799086,0.0401966555878925,0.5946348095750207,0.0699386869910706,0,0,0,0,1,63
0,1.182702030641866e-308,1.0,9.015104095704433e-309,7.36115869021324e-309,9.27855848702659e-309,1.69189532985171e-308,8.46468919433947e-309,1.505012158528664e-308,0,0,0,0,1,63
0,0.0203013530475852,0.8573839833812174,0.0157662672540864,0.012637569575822,0.0159455678163012,0.0296272159453701,0.0146272155825084,0.0258805119356276,0,0,0,0,1,0
0,1.1139158992313456e-308,1.0,8.710296721909915e-309,7.114814338466005e-309,8.804361267265095e-309,1.579520364086684e-308,8.15429979819754e-309,1.3858734998036665e-308,0,0,0,0,1,51
0,1.5302747270894595e-308,8.697198256624493e-309,1.102579184042003e-308,1.18901735618708e-308,2.2850399468470594e-308,1.2709616680070626e-308,1.0,1.9508005320114015e-308,0,0,0,0,1,60
0,0.0525367032256097,0.0342100203773134,0.0340944756333528,0.0936662346031056,0.3519810796464351,0.047108064546669,0.0705125079091082,0.1251060315697176,0,0,0,0,1,66
0,0.3733811046026593,0.0480159731480855,0.0778945045673766,0.029683272237783,0.0463268312972412,0.1228223936904674,0.0452190360003768,0.1167550481802769,0,1,0,0,0,68
0,0.0291838930701267,0.016285526704559,0.7767876574595821,0.0122208896061414,0.0173930215668395,0.0327684320527833,0.0189200246534162,0.0224369056535371,0,1,0,0,0,67
0,0.0827179918947868,0.0416141486274235,0.4726887724801031,0.0295367947794924,0.0451077418528454,0.1175762652894251,0.0498922709976928,0.0666843392700126,0,1,0,0,0,67
0,0.145042482461295,0.120007475859591,0.075804588251586,0.0460084091100104,0.070408200895168,0.2623854400861624,0.0637337288351439,0.2010009949107754,0,1,0,0,0,67
0,0.1676549882464852,0.0514077782710058,0.1328928289729916,0.0455921237202852,0.0780632335884044,0.1469165238857541,0.0726861123023375,0.1233502275456419,0,1,0,0,0,67
0,2.689781939143286e-308,1.8427568923834763e-308,2.111414234635488e-308,9.90972508505404e-309,1.563612428274662e-308,1.0,1.454129322421926e-308,3.8695007659180134e-308,0,1,0,0,0,66
0,1.4151881294574076e-308,8.03590589467311e-309,1.0,6.063357427172586e-309,8.62950655421883e-309,1.6082496226838988e-308,9.57746124378037e-309,1.1045863084673504e-308,0,1,0,0,0,66
0,2.8277032281180243e-308,1.590637592351939e-308,2.6516364476148394e-308,9.561650500984677e-309,1.518082228729468e-308,1.0,1.4233691394590447e-308,3.3272339111476787e-308,0,1,0,0,0,66
0,2.647292108107835e-308,1.8147671724258884e-308,2.087972618842335e-308,9.703519375861693e-309,1.4965619895923634e-308,1.0,1.3665331143250237e-308,3.528073774340238e-308,0,1,0,0,0,66
0,0.0323185110043811,0.0183681629405276,0.6953678588478294,0.0138494147777828,0.0195928001126956,0.0361216558178933,0.0212880640132101,0.025013369562947,0,1,0,0,0,66
0,0.0358563816537796,0.0198577987595524,0.7839927398823169,0.0142160402388743,0.0208613823500067,0.0497117761971807,0.0230701564847409,0.0290675020116786,0,1,0,0,0,66
0,0.1834307004926779,0.0512454028347863,0.1236792843479586,0.0447579813764549,0.0760181628097835,0.1428746525308065,0.0697736333844817,0.1267839987559564,0,1,0,0,0,67
0,1.642337741067808e-308,8.97292322543246e-309,1.1736213000622197e-308,1.174668613394536e-308,2.38038927776698e-308,1.3612903979341757e-308,1.0,2.108962092355127e-308,0,1,0,0,0,66
0,0.4422429307502518,0.0431371779817736,0.047436217574415,0.0285231065891933,0.0451130877830163,0.0882368212166626,0.0473028500980732,0.1194264836510878,0,1,0,0,0,66
0,8.50332634157841e-309,7.304845310139544e-309,6.33488491959834e-309,1.0,1.962558567414889e-308,8.23269513999184e-309,1.100515477920338e-308,1.316513728305419e-308,0,1,0,0,0,65
0,0.0675606212985017,0.0327270394105135,0.6264003102785239,0.0230501874190767,0.0346290405349534,0.0860039265753752,0.0377408351382197,0.0507985407696464,0,1,0,0,0,65
0,4.3026917239980607e-308,1.722447254317207e-308,1.5429934408433464e-308,1.142087541304837e-308,2.0895655383841964e-308,3.74651764612468e-308,1.6550697574750524e-308,1.0,0,1,0,0,0,66
0,8.63470909547051e-309,7.37556914477572e-309,6.40256850706211e-309,1.0,2.023277812222834e-308,8.348430510510096e-309,1.1259227449543953e-308,1.348518979058703e-308,0,1,0,0,0,65
0,0.0483989538070291,0.0269122861377509,0.6931203270612951,0.0190274704632459,0.0279227344584692,0.0696193787406639,0.0308161423263972,0.0394844513769366,0,1,0,0,0,65
0,1.5379801930640607e-308,8.83666937048205e-309,1.0602696581565585e-308,1.226064844325494e-308,2.322114198430279e-308,1.2584892492018134e-308,1.0,1.977681736403539e-308,0,1,0,0,0,64
0,0.2013221717348327,0.0493097371090994,0.08919289701538,0.040747769977229,0.0714149118468601,0.1411031349631555,0.0648731665469078,0.1606000273394414,0,1,0,0,0,66
0,8.257166404125344e-309,7.078155535059536e-309,6.16676173158926e-309,1.0,1.8268311468120505e-308,7.976554585023157e-309,1.089658547739099e-308,1.256351375085196e-308,0,1,0,0,0,64
0,1.6795123797482413e-308,8.682204465692955e-309,1.0,6.44928254002946e-309,9.443226474351954e-309,1.9659436712319e-308,1.038770267820881e-308,1.2725423940059225e-308,0,1,0,0,0,66
0,0.0606056544954001,0.0352236864770105,0.0357649870060636,0.0580112934236244,0.302216258049383,0.051726614852561,0.0725748416524615,0.1670747930272832,0,1,0,0,0,64
0,0.0831199346401862,0.0350406824678621,0.0331269528495165,0.0325509980009073,0.070702249893504,0.0639249177738202,0.0477168697763996,0.5572369940651194,0,1,0,0,0,64
0,0.0761076078276703,0.0340606114020461,0.2015819605939905,0.0278081048782921,0.0445944380466404,0.0921422607258636,0.0510787618946384,0.0610648623843425,0,1,0,0,0,64
0,1.706120127640798e-308,9.332838171121676e-309,1.098039381094875e-308,1.139114404480801e-308,2.0501202887850407e-308,1.3478648289313737e-308,1.0,1.9694931984507417e-308,0,1,0,0,0,65
0,1.493661630167077e-308,8.723748153984647e-309,1.046832655111666e-308,1.2714934782666513e-308,2.479748576102266e-308,1.235641491603511e-308,1.0,2.0037903336072517e-308,0,1,0,0,0,50
0,1.5570890331787834e-308,8.919828941365825e-309,1.0712220236203383e-308,1.281932823878409e-308,2.618690297722265e-308,1.2807168684582113e-308,1.0,2.136952453199693e-308,0,1,0,0,0,50
0,0.1612560177179655,0.1056725418687409,0.0766118557523514,0.0446509793252364,0.069064580358326,0.2595251420180093,0.0640456996059294,0.2035645037631734,0,1,0,0,0,64
0,0.1910494807407833,0.0975414746300305,0.0825379422391662,0.0453290400115239,0.0693750783374558,0.2496607648003977,0.070432214418403,0.1784653252319717,0,1,0,0,1,47
0,1.0,1.227270846996768e-308,1.42634585167528e-308,9.07494083089767e-309,1.508065588124131e-308,2.251657956936681e-308,1.566861794965621e-308,3.706265656562483e-308,0,1,0,0,1,37
0,0.4753465498030083,0.0441870989663045,0.0576720558772712,0.0301906335452927,0.0493580925817224,0.0939375299543846,0.0515703500057816,0.1303894682974904,0,1,0,0,1,47
0,1.0,1.2493913872596006e-308,1.3973499793559265e-308,9.3587328234857e-309,1.5767008414085395e-308,2.3023024247048214e-308,1.6943764112180137e-308,4.002103603260766e-308,0,1,0,0,1,33
0,0.0661019509388085,0.0383471630738067,0.1875734314981722,0.0254482138771791,0.0380058527691179,0.1330311857730897,0.0404610618511026,0.0590198391651213,0,1,0,0,1,33
0,5.200947430017324e-308,1.6380244026333665e-308,1.5555280143508394e-308,1.1030104930814597e-308,1.9770204277823697e-308,3.596143406460559e-308,1.5886859415712035e-308,1.0,0,1,0,0,1,22
0,0.0684349555841727,0.0304517056631924,0.3624898699018875,0.0224130563698289,0.0341816045219576,0.0846171619112951,0.0364841640609958,0.050638237950497,0,1,0,0,1,22
0,0.0987143491738497,0.0570618362494441,0.1305494693011441,0.0358558791834305,0.0553100059220045,0.4583316675060231,0.0534550600746744,0.1027674455245335,0,1,0,0,1,22
0,1.7055374902480775e-308,8.823483859404755e-309,1.0,6.50187036074308e-309,9.53774337974311e-309,2.0407673109119746e-308,1.052081934343192e-308,1.2979057473178077e-308,0,1,0,0,1,22
0,0.0473882135052663,0.026281549415424,0.7003171485834488,0.0185546892386867,0.0271484635623027,0.0660367014897267,0.029770476415511,0.0381916872599866,0,1,0,0,1,22
0,0.0508029393980706,0.026522477892509,0.0378497360648406,0.031975073572326,0.0653976641701401,0.0428681667731193,0.5072273788269694,0.0622286472132998,0,1,0,0,1,22
0,1.8131530128556846e-308,9.156056639177567e-309,1.0,6.719576021469993e-309,9.98430843796556e-309,2.292027700554974e-308,1.1172236054204714e-308,1.393942909057049e-308,0,1,0,0,1,42
0,0.0832942331833746,0.0362639034043822,0.2642897657736835,0.0283388866756488,0.0447980235778644,0.103279613482245,0.0496742019318122,0.0643200429330245,0,1,0,0,1,42
0,0.157373647779952,0.0494589017524712,0.1330041583795036,0.0433675667759334,0.0738872343801044,0.1451508552145513,0.0694929824132373,0.1172273686409544,0,1,0,0,1,42
0,0.1581496623872421,0.0526662323530239,0.1098202260558018,0.0450071358690463,0.0790199175384907,0.1612457649283261,0.0701887305617936,0.1424661468391812,0,1,0,0,1,42
0,1.8039981175764645e-308,9.34588994527678e-309,1.0,6.695391084167053e-309,9.87916912804821e-309,2.35928074211651e-308,1.090020965085966e-308,1.396157938372953e-308,0,1,0,0,1,42
0,0.1580187488849619,0.0500323911212869,0.1320938941077916,0.0439714446722844,0.0751683145063273,0.1477767176881444,0.0705374674210366,0.1195695753129023,0,1,0,0,0,54
0,1.7855172721197806e-308,9.048595093153304e-309,1.0,6.736014524596854e-309,1.0022021193980165e-308,2.2528971817616396e-308,1.1279220208219855e-308,1.38386945167302e-308,0,1,0,0,1,47
0,1.0,1.1747712135651456e-308,1.4627658133151187e-308,8.782769333155114e-309,1.4352445470269845e-308,2.174810236417066e-308,1.4800463177846397e-308,3.3634996197371506e-308,0,1,0,0,1,47
0,0.1073615003852572,0.0365516494138023,0.1218319477316829,0.0292664091937955,0.0484521558810613,0.1136789568528454,0.0503563809871599,0.0784656876732596,0,1,0,0,1,47
0,0.582660673440738,0.0348859976553644,0.0434897292057606,0.0235312390687305,0.0370252524637494,0.0684754592323376,0.03780429790495,0.0917696801953059,0,1,0,0,1,35
0,0.4192236717964068,0.0442158410746909,0.062659420033986,0.0315454485493241,0.0512132112612936,0.1031788036852363,0.0525464834215043,0.1384755224523518,0,1,0,0,1,35
0,0.2506353130226424,0.0487385435748501,0.1005676537699569,0.0410182327572876,0.0682195732744132,0.1205961764472071,0.0621367940793907,0.1266515296071577,0,1,0,0,1,35
0,0.3087532918585987,0.0708915880489535,0.119920324308188,0.0460893073111702,0.0661153960472809,0.1266921860340674,0.0705452683839201,0.1175327945414323,0,1,0,0,1,35
0,0.5662474293866614,0.0364609926824446,0.0455843689533297,0.0239013554813037,0.037262832055895,0.0731112761217739,0.0380043673063124,0.0926210886650339,0,1,0,0,1,35
